2017-06-08 00:00:03,1.4,1.2,1.7,2.7
2017-06-08 00:00:09,1.4,2.0,3.7,2.8
2017-06-08 00:00:15,1.4,1.0,3.5,3.0
2017-06-08 00:00:21,1.4,1.0,2.2,2.7
2017-06-08 00:00:27,1.5,1.7,3.5,1.8
2017-06-08 00:00:33,1.5,1.3,3.5,3.8
2017-06-08 00:00:39,1.5,1.5,3.0,2.5
2017-06-08 00:00:45,1.5,1.7,3.2,3.5
2017-06-08 00:00:51,1.5,1.8,3.0,2.3
2017-06-08 00:00:57,1.5,2.0,3.5,4.3
2017-06-08 00:01:03,1.5,1.8,3.5,4.8
2017-06-08 00:01:09,1.6,1.0,3.7,2.8
2017-06-08 00:01:15,1.6,2.0,4.2,4.5
2017-06-08 00:01:21,1.6,1.7,2.3,1.5
2017-06-08 00:01:27,1.6,1.5,3.3,3.8
2017-06-08 00:01:33,1.6,2.0,3.3,4.7
2017-06-08 00:01:39,1.6,2.8,3.8,3.7
2017-06-08 00:01:45,1.6,2.0,3.2,4.0
2017-06-08 00:01:51,1.7,1.7,4.5,4.3
2017-06-08 00:01:57,1.7,2.0,5.2,4.7
2017-06-08 00:02:03,1.7,1.2,4.2,4.7
2017-06-08 00:02:09,1.7,2.8,5.0,5.3
2017-06-08 00:02:15,1.7,1.8,4.7,4.7
2017-06-08 00:02:21,1.8,3.2,4.3,5.0
2017-06-08 00:02:27,1.8,2.0,3.0,5.8
2017-06-08 00:02:33,1.8,2.0,5.5,5.2
2017-06-08 00:02:39,1.8,2.5,4.7,5.5
2017-06-08 00:02:45,1.8,3.0,6.3,4.5
2017-06-08 00:02:51,1.9,2.7,4.8,7.7
2017-06-08 00:02:57,1.9,1.8,5.5,5.8
2017-06-08 00:03:03,1.9,2.5,6.2,5.2
2017-06-08 00:03:09,1.9,3.0,5.8,5.0
2017-06-08 00:03:15,2.0,3.3,5.2,6.3
2017-06-08 00:03:21,2.0,2.5,6.2,6.3
2017-06-08 00:03:27,2.0,3.5,6.8,4.7
2017-06-08 00:03:33,2.0,4.2,6.0,4.7
2017-06-08 00:03:39,2.1,3.2,6.3,6.8
2017-06-08 00:03:45,2.1,3.2,5.8,8.2
2017-06-08 00:03:51,2.1,4.2,4.7,5.5
2017-06-08 00:03:57,2.2,4.5,6.2,5.7
2017-06-08 00:04:03,2.2,5.0,8.3,8.5
2017-06-08 00:04:09,2.2,3.7,4.7,6.8
2017-06-08 00:04:15,2.2,3.5,7.8,9.3
2017-06-08 00:04:21,2.3,3.5,5.8,8.3
2017-06-08 00:04:27,2.3,3.7,8.5,7.3
2017-06-08 00:04:33,2.3,3.7,7.2,11.3
2017-06-08 00:04:39,2.4,3.2,9.3,9.3
2017-06-08 00:04:45,2.4,4.7,7.8,7.3
2017-06-08 00:04:51,2.5,3.8,7.3,8.7
2017-06-08 00:04:57,2.5,2.5,8.3,11.2
2017-06-08 00:05:03,2.5,5.0,8.8,8.5
2017-06-08 00:05:09,2.6,3.8,7.2,8.8
2017-06-08 00:05:15,2.6,4.3,8.3,7.0
2017-06-08 00:05:21,2.7,5.2,8.3,10.7
2017-06-08 00:05:27,2.7,3.7,8.2,7.8
2017-06-08 00:05:33,2.7,3.3,9.2,10.7
2017-06-08 00:05:39,2.8,3.8,7.8,10.2
2017-06-08 00:05:45,2.8,4.5,9.5,10.5
2017-06-08 00:05:51,2.9,5.7,9.5,9.0
2017-06-08 00:05:57,2.9,4.5,8.8,11.8
2017-06-08 00:06:03,3.0,4.7,8.7,11.2
2017-06-08 00:06:09,3.0,4.7,10.2,11.3
2017-06-08 00:06:15,3.1,4.8,11.3,10.2
2017-06-08 00:06:21,3.1,5.7,11.2,9.8
2017-06-08 00:06:27,3.2,4.7,14.0,12.2
2017-06-08 00:06:33,3.3,3.5,20.7,9.5
2017-06-08 00:06:39,3.3,4.0,30.3,14.3
2017-06-08 00:06:45,3.4,4.0,59.8,16.8
2017-06-08 00:06:51,3.4,5.2,102.2,19.7
2017-06-08 00:06:57,3.5,4.2,177.3,22.7
2017-06-08 00:07:03,3.6,4.8,298.8,37.8
2017-06-08 00:07:09,3.6,4.5,447.8,48.5
2017-06-08 00:07:15,3.7,3.8,608.8,63.0
2017-06-08 00:07:21,3.8,3.7,766.0,78.2
2017-06-08 00:07:27,3.9,3.8,879.5,89.8
2017-06-08 00:07:33,3.9,4.8,972.0,116.0
2017-06-08 00:07:39,4.0,4.5,1055.0,112.0
2017-06-08 00:07:45,4.1,3.7,1108.8,117.0
2017-06-08 00:07:51,4.2,3.5,1159.2,139.0
2017-06-08 00:07:57,4.3,5.7,1189.2,146.3
2017-06-08 00:08:03,4.4,4.7,1206.5,136.3
2017-06-08 00:08:09,4.5,3.8,1181.5,148.7
2017-06-08 00:08:15,4.5,6.3,1111.3,154.5
2017-06-08 00:08:21,4.6,5.0,1069.8,134.0
2017-06-08 00:08:27,4.7,4.0,975.2,128.3
2017-06-08 00:08:33,4.8,5.8,863.8,114.5
2017-06-08 00:08:39,5.0,4.7,763.3,94.2
2017-06-08 00:08:45,5.1,4.2,654.5,90.0
2017-06-08 00:08:51,5.2,4.2,542.5,80.2
2017-06-08 00:08:57,5.3,4.0,443.3,61.5
2017-06-08 00:09:03,5.4,4.5,360.3,52.7
2017-06-08 00:09:09,5.5,6.0,284.3,46.0
2017-06-08 00:09:15,5.7,5.5,224.5,35.0
2017-06-08 00:09:21,5.8,4.8,160.2,30.3
2017-06-08 00:09:27,5.9,3.8,125.3,27.3
2017-06-08 00:09:33,6.1,4.7,138.7,27.0
2017-06-08 00:09:39,6.2,6.2,145.0,25.3
2017-06-08 00:09:45,6.4,5.0,97.7,21.8
2017-06-08 00:09:51,6.5,4.7,58.2,21.3
2017-06-08 00:09:57,6.7,4.3,30.0,13.5
2017-06-08 00:10:03,6.8,5.8,21.5,13.5
2017-06-08 00:10:09,7.0,5.0,17.8,13.5
2017-06-08 00:10:15,7.2,4.7,15.3,11.3
2017-06-08 00:10:21,7.3,5.2,15.0,13.5
2017-06-08 00:10:27,7.5,5.3,10.2,15.3
2017-06-08 00:10:33,7.7,4.8,11.3,12.7
2017-06-08 00:10:39,7.9,4.5,12.0,13.3
2017-06-08 00:10:45,8.1,4.3,11.7,13.7
2017-06-08 00:10:51,8.3,3.8,9.8,15.7
2017-06-08 00:10:57,8.5,6.0,13.2,15.0
2017-06-08 00:11:03,8.7,5.8,11.7,12.3
2017-06-08 00:11:09,8.9,5.7,11.8,11.8
2017-06-08 00:11:15,9.2,3.7,12.2,12.0
2017-06-08 00:11:21,9.4,4.7,14.8,14.0
2017-06-08 00:11:27,9.7,7.0,14.0,13.0
2017-06-08 00:11:33,9.9,3.5,12.8,13.7
2017-06-08 00:11:39,10.2,6.3,12.2,12.3
2017-06-08 00:11:45,10.5,3.2,13.7,11.0
2017-06-08 00:11:51,10.7,4.5,11.0,14.5
2017-06-08 00:11:57,11.0,4.3,12.7,9.5
2017-06-08 00:12:03,11.3,5.2,13.0,12.0
2017-06-08 00:12:09,11.6,3.5,10.3,11.7
2017-06-08 00:12:15,11.9,4.5,13.5,9.7
2017-06-08 00:12:21,12.2,5.2,11.3,12.0
2017-06-08 00:12:27,12.5,4.2,12.0,12.5
2017-06-08 00:12:33,12.9,5.7,13.0,15.0
2017-06-08 00:12:39,13.2,3.5,13.5,13.5
2017-06-08 00:12:45,13.5,4.7,8.3,15.2
2017-06-08 00:12:51,13.9,5.7,11.7,10.3
2017-06-08 00:12:57,14.2,4.7,11.2,15.2
2017-06-08 00:13:03,14.6,4.2,10.5,12.2
2017-06-08 00:13:09,14.9,4.5,14.7,12.3
2017-06-08 00:13:15,15.2,4.3,11.7,11.0
2017-06-08 00:13:21,15.6,4.7,10.8,14.0
2017-06-08 00:13:27,15.9,4.7,9.0,12.0
2017-06-08 00:13:33,16.3,4.5,14.7,13.7
2017-06-08 00:13:39,16.6,4.8,10.8,13.2
2017-06-08 00:13:45,17.0,5.5,13.2,10.7
2017-06-08 00:13:51,17.3,5.2,9.0,13.5
2017-06-08 00:13:57,17.6,4.8,11.2,10.8
2017-06-08 00:14:03,17.9,5.7,12.8,14.5
2017-06-08 00:14:09,18.2,4.7,10.8,12.5
2017-06-08 00:14:15,18.5,4.7,12.8,13.3
2017-06-08 00:14:21,18.8,4.0,12.3,12.5
2017-06-08 00:14:27,19.1,3.7,13.7,13.0
2017-06-08 00:14:33,19.3,6.0,9.8,14.0
2017-06-08 00:14:39,19.5,5.7,11.5,10.5
2017-06-08 00:14:45,19.7,4.0,11.2,12.8
2017-06-08 00:14:51,19.9,3.3,14.3,12.8
2017-06-08 00:14:57,20.0,4.3,10.0,12.3
2017-06-08 00:15:03,20.2,4.2,15.5,12.7
2017-06-08 00:15:09,20.3,4.8,14.3,17.3
2017-06-08 00:15:15,20.4,6.5,11.7,14.0
2017-06-08 00:15:21,20.5,4.5,10.5,14.2
2017-06-08 00:15:27,20.5,3.3,13.7,13.0
2017-06-08 00:15:33,20.5,4.2,11.5,13.0
2017-06-08 00:15:39,20.5,3.7,14.7,14.3
2017-06-08 00:15:45,20.5,3.7,10.8,11.8
2017-06-08 00:15:51,20.5,5.2,14.8,10.3
2017-06-08 00:15:57,20.4,5.5,14.3,13.7
2017-06-08 00:16:03,20.3,6.3,11.2,13.8
2017-06-08 00:16:09,20.2,5.3,10.5,11.7
2017-06-08 00:16:15,20.1,4.0,11.0,13.3
2017-06-08 00:16:21,20.0,4.8,11.8,14.0
2017-06-08 00:16:27,19.8,4.8,13.2,12.0
2017-06-08 00:16:33,19.6,5.2,12.8,15.7
2017-06-08 00:16:39,19.4,4.2,11.0,14.5
2017-06-08 00:16:45,19.2,5.8,13.2,11.3
2017-06-08 00:16:51,19.0,5.5,12.7,14.2
2017-06-08 00:16:57,18.7,4.0,11.7,12.3
2017-06-08 00:17:03,18.5,4.0,13.3,13.2
2017-06-08 00:17:09,18.2,5.5,14.3,14.7
2017-06-08 00:17:15,17.9,3.7,13.2,14.0
2017-06-08 00:17:21,17.6,4.5,12.7,13.3
2017-06-08 00:17:27,17.3,5.2,11.5,13.3
2017-06-08 00:17:33,17.0,2.8,14.0,12.3
2017-06-08 00:17:39,16.7,4.8,12.7,11.8
2017-06-08 00:17:45,16.4,4.8,12.7,13.3
2017-06-08 00:17:51,16.1,4.5,11.7,12.2
2017-06-08 00:17:57,15.8,4.5,12.8,13.5
2017-06-08 00:18:03,15.5,4.3,10.7,12.8
2017-06-08 00:18:09,15.1,4.8,13.3,13.8
2017-06-08 00:18:15,14.8,5.0,13.2,12.2
2017-06-08 00:18:21,14.5,6.0,14.3,14.8
2017-06-08 00:18:27,14.2,5.8,9.3,16.3
2017-06-08 00:18:33,13.9,4.5,13.7,12.8
2017-06-08 00:18:39,13.6,4.7,10.3,11.8
2017-06-08 00:18:45,13.3,4.5,13.5,12.2
2017-06-08 00:18:51,13.0,6.0,12.5,15.0
2017-06-08 00:18:57,12.8,4.5,10.7,15.5
2017-06-08 00:19:03,12.5,4.2,15.0,11.8
2017-06-08 00:19:09,12.2,4.2,11.7,11.3
2017-06-08 00:19:15,11.9,4.3,12.8,15.0
2017-06-08 00:19:21,11.7,4.5,11.0,14.3
2017-06-08 00:19:27,11.4,5.5,14.7,11.7
2017-06-08 00:19:33,11.1,4.2,11.8,14.8
2017-06-08 00:19:39,10.9,3.7,10.2,13.5
2017-06-08 00:19:45,10.6,4.5,12.3,10.5
2017-06-08 00:19:51,10.4,4.2,13.5,13.3
2017-06-08 00:19:57,10.2,5.0,10.8,12.7
2017-06-08 00:20:03,9.9,5.0,11.0,11.3
2017-06-08 00:20:09,9.7,4.7,12.3,13.8
2017-06-08 00:20:15,9.5,5.5,10.2,12.3
2017-06-08 00:20:21,9.3,3.8,13.2,10.8
2017-06-08 00:20:27,9.1,4.0,12.2,9.8
2017-06-08 00:20:33,8.9,5.2,12.5,13.7
2017-06-08 00:20:39,8.7,5.3,13.0,11.5
2017-06-08 00:20:45,8.5,4.7,12.5,14.8
2017-06-08 00:20:51,8.3,4.7,14.0,13.3
2017-06-08 00:20:57,8.1,5.8,12.8,12.7
2017-06-08 00:21:03,7.9,3.5,11.8,11.5
2017-06-08 00:21:09,7.8,5.3,10.7,14.3
2017-06-08 00:21:15,7.6,4.5,11.5,9.0
2017-06-08 00:21:21,7.4,5.2,11.2,11.3
2017-06-08 00:21:27,7.3,5.3,11.3,11.7
2017-06-08 00:21:33,7.1,5.8,12.8,11.7
2017-06-08 00:21:39,7.0,4.5,10.7,15.0
2017-06-08 00:21:45,6.8,5.0,10.8,12.5
2017-06-08 00:21:51,6.7,5.8,12.2,11.0
2017-06-08 00:21:57,6.5,4.5,12.7,13.8
2017-06-08 00:22:03,6.4,4.8,17.3,14.5
2017-06-08 00:22:09,6.3,3.8,25.5,13.2
2017-06-08 00:22:15,6.1,3.5,46.2,22.7
2017-06-08 00:22:21,6.0,5.3,95.8,25.5
2017-06-08 00:22:27,5.9,5.8,186.7,36.3
2017-06-08 00:22:33,5.8,4.8,259.0,47.5
2017-06-08 00:22:39,5.6,6.2,331.0,51.8
2017-06-08 00:22:45,5.5,6.0,390.0,56.5
2017-06-08 00:22:51,5.4,3.8,481.7,76.7
2017-06-08 00:22:57,5.3,3.8,631.8,96.3
2017-06-08 00:23:03,5.2,5.2,832.8,127.7
2017-06-08 00:23:09,5.1,3.5,1053.5,153.7
2017-06-08 00:23:15,5.0,4.7,1301.3,199.2
2017-06-08 00:23:21,4.9,4.8,1618.5,258.8
2017-06-08 00:23:27,4.8,5.2,1948.0,298.7
2017-06-08 00:23:33,4.7,4.0,2314.0,377.3
2017-06-08 00:23:39,4.7,6.2,2732.3,469.3
2017-06-08 00:23:45,4.6,5.2,3134.2,569.8
2017-06-08 00:23:51,4.5,5.0,3605.8,668.5
2017-06-08 00:23:57,4.4,5.7,4080.0,804.8
2017-06-08 00:24:03,4.3,6.3,4520.3,952.5
2017-06-08 00:24:09,4.3,5.7,4915.2,1094.8
2017-06-08 00:24:15,4.2,4.0,5328.3,1264.0
2017-06-08 00:24:21,4.1,5.7,5679.7,1424.8
2017-06-08 00:24:27,4.0,4.8,6060.7,1585.8
2017-06-08 00:24:33,4.0,5.8,6407.2,1729.0
2017-06-08 00:24:39,3.9,5.5,6774.2,1893.2
2017-06-08 00:24:45,3.8,5.2,7115.0,2089.2
2017-06-08 00:24:51,3.8,5.3,7454.7,2277.8
2017-06-08 00:24:57,3.7,4.7,7709.0,2421.0
2017-06-08 00:25:03,3.7,7.0,7864.8,2582.0
2017-06-08 00:25:09,3.6,5.3,7947.3,2608.7
2017-06-08 00:25:15,3.6,5.8,7816.2,2579.2
2017-06-08 00:25:21,3.5,6.7,7568.3,2370.5
2017-06-08 00:25:27,3.4,4.7,7081.0,2107.8
2017-06-08 00:25:33,3.4,7.5,6427.3,1782.0
2017-06-08 00:25:39,3.3,4.2,5593.7,1388.7
2017-06-08 00:25:45,3.3,6.0,4609.7,1014.2
2017-06-08 00:25:51,3.2,3.8,3540.5,667.7
2017-06-08 00:25:57,3.2,4.8,2471.5,410.7
2017-06-08 00:26:03,3.2,4.7,1556.3,227.5
2017-06-08 00:26:09,3.1,4.7,891.0,123.5
2017-06-08 00:26:15,3.1,3.7,475.2,68.2
2017-06-08 00:26:21,3.0,6.0,225.3,40.2
2017-06-08 00:26:27,3.0,6.5,117.0,30.0
2017-06-08 00:26:33,2.9,5.0,56.8,21.2
2017-06-08 00:26:39,2.9,3.0,33.8,15.8
2017-06-08 00:26:45,2.9,3.5,20.5,11.7
2017-06-08 00:26:51,2.8,4.0,16.3,10.3
2017-06-08 00:26:57,2.8,6.2,14.3,11.5
2017-06-08 00:27:03,2.8,3.8,13.7,11.5
2017-06-08 00:27:09,2.7,5.5,12.7,10.8
2017-06-08 00:27:15,2.7,4.8,9.8,9.8
2017-06-08 00:27:21,2.7,3.0,11.7,10.3
2017-06-08 00:27:27,2.6,4.5,10.2,9.0
2017-06-08 00:27:33,2.6,3.7,10.2,9.7
2017-06-08 00:27:39,2.6,5.5,13.7,11.3
2017-06-08 00:27:45,2.5,2.8,12.7,9.5
2017-06-08 00:27:51,2.5,2.7,11.5,9.2
2017-06-08 00:27:57,2.5,3.7,13.5,9.7
2017-06-08 00:28:03,2.4,4.3,10.0,8.2
