year,mon,day,hour,min,sec,x,y,z,altitude,latitude,longitude,longitude_,L,B/B0,epoch
2017,6,24,4,2,39,4470.793696333749,2149.2873941200146,5206.09348800171,824.1211933292234,46.55346105262534,51.5940666015743,-308.4059333984257,2.026,10.033,2017-06-24 04:02:39+00:00
2017,6,24,4,2,45,4503.334575691706,2154.419462973534,5175.914595967259,824.0467859408027,46.20563032993664,51.46019770507894,-308.53980229492106,2.003,9.663,2017-06-24 04:02:45+00:00
2017,6,24,4,2,51,4535.701814132653,2159.468530820106,5145.536072441218,823.9725482524691,45.85767758378256,51.32769196581046,-308.67230803418954,1.98,9.311,2017-06-24 04:02:51+00:00
2017,6,24,4,2,57,4567.894596570158,2164.434469640008,5114.958679760279,823.8984950068871,45.50960062271336,51.19651511941214,-308.80348488058786,1.9580000000000002,8.974,2017-06-24 04:02:57+00:00
2017,6,24,4,3,3,4599.911462843635,2169.3170527572934,5084.1837985013235,823.8246424444987,45.161404184683434,51.06663620828067,-308.93336379171933,1.935,8.652999999999999,2017-06-24 04:03:03+00:00
2017,6,24,4,3,9,4631.751177172444,2174.116090844054,5053.212613882641,823.7510063082655,44.81309060707027,50.93802398218634,-309.06197601781366,1.9140000000000001,8.345,2017-06-24 04:03:09+00:00
2017,6,24,4,3,15,4663.4125106338815,2178.8313978007677,5022.046318703367,823.6776023393422,44.464662161601424,50.81064859934338,-309.1893514006566,1.893,8.051,2017-06-24 04:03:15+00:00
2017,6,24,4,3,21,4694.894030600504,2183.4627599725536,4990.686324344027,823.6044467644033,44.11612339571614,50.68448159291444,-309.31551840708556,1.8730000000000002,7.77,2017-06-24 04:03:21+00:00
2017,6,24,4,3,27,4726.1949440777325,2188.010059830903,4959.133418189111,823.5315543323086,43.7674717847311,50.559493305864805,-309.4405066941352,1.8530000000000002,7.502000000000001,2017-06-24 04:03:27+00:00
2017,6,24,4,3,33,4757.313831095187,2192.473089638526,4927.389025347946,823.4589412550094,43.418711757518516,50.435657093775944,-309.56434290622406,1.8330000000000002,7.245,2017-06-24 04:03:33+00:00
2017,6,24,4,3,39,4788.249490349744,2196.851676241041,4895.454368779264,823.3866232410273,43.069845351183524,50.31294590389791,-309.6870540961021,1.814,6.999,2017-06-24 04:03:39+00:00
2017,6,24,4,3,45,4819.0007277084005,2201.1456497592567,4863.330678716258,823.3146159838407,42.7208745481888,50.19133393961852,-309.8086660603815,1.796,6.763,2017-06-24 04:03:45+00:00
2017,6,24,4,3,51,4849.566151593826,2205.354815609983,4831.019410253328,823.242935639606,42.37180362319688,50.070796596743264,-309.92920340325674,1.777,6.537999999999999,2017-06-24 04:03:51+00:00
2017,6,24,4,3,57,4879.944992048169,2209.479066903306,4798.521374931097,823.1715969030456,42.02262977664968,49.95130805350652,-310.0486919464935,1.76,6.3229999999999995,2017-06-24 04:03:57+00:00
2017,6,24,4,4,3,4910.135870605331,2213.518215041957,4765.838041127971,823.1006158899372,41.67335718569085,49.832845253913774,-310.1671547460862,1.742,6.1160000000000005,2017-06-24 04:04:03+00:00
2017,6,24,4,4,9,4940.137621687924,2217.472103233282,4732.970668323348,823.0300082089288,41.323987640785276,49.71538464330399,-310.284615356696,1.725,5.917000000000001,2017-06-24 04:04:09+00:00
2017,6,24,4,4,15,4969.949087031782,2221.3405779807204,4699.920523126253,822.9597894407789,40.97452288827619,49.598903800533776,-310.4010961994662,1.7080000000000002,5.727,2017-06-24 04:04:15+00:00
2017,6,24,4,4,21,4999.569115609742,2225.123489074435,4666.688879362784,822.8899751360732,40.62496463348815,49.48338074245902,-310.516619257541,1.692,5.545,2017-06-24 04:04:21+00:00
2017,6,24,4,4,27,5028.99636722326,2228.820665122405,4633.2772424228915,822.8205812759252,40.275316884582146,49.36879466772672,-310.6312053322733,1.676,5.371,2017-06-24 04:04:27+00:00
2017,6,24,4,4,33,5058.230100279205,2232.432012112535,4599.686452145009,822.7516224115643,39.9255765784833,49.25512371331041,-310.7448762866896,1.66,5.202000000000001,2017-06-24 04:04:33+00:00
2017,6,24,4,4,39,5087.268988092032,2235.9573646960866,4565.918026788517,822.683114453308,39.57574764720661,49.14234785904006,-310.85765214095994,1.645,5.043,2017-06-24 04:04:39+00:00
2017,6,24,4,4,45,5116.111909441567,2239.3965859243303,4531.973268111599,822.6150728039383,39.22583164262655,49.0304475154727,-310.9695524845273,1.63,4.888999999999999,2017-06-24 04:04:45+00:00
2017,6,24,4,4,51,5144.757750659116,2242.749542177022,4497.853484746,822.5475128228118,38.875830081937096,48.91940343484026,-311.08059656515974,1.615,4.74,2017-06-24 04:04:51+00:00
2017,6,24,4,4,57,5173.205215579933,2246.0160815537597,4463.5602226852025,822.4804502712841,38.52574679676823,48.809197430269364,-311.19080256973064,1.6,4.598,2017-06-24 04:04:57+00:00
2017,6,24,4,5,3,5201.453587262692,2249.1961209138613,4429.094344272442,822.4138995147159,38.17557854412154,48.699810251943404,-311.3001897480566,1.5859999999999999,4.461,2017-06-24 04:05:03+00:00
2017,6,24,4,5,9,5229.50158360081,2252.2895144695085,4394.457407754721,822.3478762179129,37.82532909117248,48.59122431922907,-311.40877568077093,1.5719999999999998,4.33,2017-06-24 04:05:09+00:00
2017,6,24,4,5,15,5257.348121557104,2255.2961419679864,4359.650748772745,822.2823955407484,37.47499982907541,48.483422430181804,-311.5165775698182,1.5590000000000002,4.204,2017-06-24 04:05:15+00:00
2017,6,24,4,5,21,5284.992125833914,2258.215886509064,4324.675709628254,822.2174725868372,37.124592120710695,48.376387645854265,-311.62361235414573,1.546,4.083,2017-06-24 04:05:21+00:00
2017,6,24,4,5,27,5312.432345742061,2261.0486158618537,4289.533875253506,822.1531228302129,36.77410965036658,48.27010398605523,-311.72989601394477,1.5319999999999998,3.965,2017-06-24 04:05:27+00:00
2017,6,24,4,5,33,5339.668089639604,2263.794257840615,4254.226129769858,822.0893603911145,36.423549026666,48.16455441369595,-311.83544558630405,1.52,3.8539999999999996,2017-06-24 04:05:33+00:00
2017,6,24,4,5,39,5366.698121272424,2266.452686370983,4218.754069910399,822.0262006219127,36.07291388053614,48.059723411252094,-311.9402765887479,1.507,3.7460000000000004,2017-06-24 04:05:39+00:00
2017,6,24,4,5,45,5393.521396809828,2269.0237980200313,4183.1190639983315,821.96365837545,35.72220547093514,47.95559579931631,-312.0444042006837,1.495,3.642,2017-06-24 04:05:45+00:00
2017,6,24,4,5,51,5420.136880516914,2271.5074927455566,4147.322486570038,821.9017484352416,35.37142503160274,47.852156596034774,-312.1478434039652,1.483,3.5410000000000004,2017-06-24 04:05:51+00:00
2017,6,24,4,5,57,5446.543368344268,2273.9036581175337,4111.36596007053,821.8404859217262,35.020576125866725,47.74939169260193,-312.25060830739807,1.4709999999999999,3.445,2017-06-24 04:05:57+00:00
2017,6,24,4,6,3,5472.740194738007,2276.2122329959325,4075.250389444475,821.7798846511423,34.66965523795867,47.647285764812295,-312.3527142351877,1.46,3.352,2017-06-24 04:06:03+00:00
2017,6,24,4,6,9,5498.72617038869,2278.4331111409756,4038.977408559185,821.7199595976372,34.318665887811676,47.54582538493162,-312.4541746150684,1.449,3.263,2017-06-24 04:06:09+00:00
2017,6,24,4,6,15,5524.500291863943,2280.5662060665563,4002.5484169133465,821.6607252433323,33.967609223050104,47.44499692505394,-312.55500307494606,1.4380000000000002,3.177,2017-06-24 04:06:15+00:00
2017,6,24,4,6,21,5550.061564025943,2282.6114346951476,3965.964819945715,821.6021959884938,33.616486370112405,47.34478706940155,-312.65521293059845,1.4269999999999998,3.094,2017-06-24 04:06:21+00:00
2017,6,24,4,6,27,5575.408999830108,2284.5687173417855,3929.228029323033,821.5443861495924,33.26529843826442,47.245182805384616,-312.7548171946154,1.4169999999999998,3.014,2017-06-24 04:06:27+00:00
2017,6,24,4,6,33,5600.541452768828,2286.437965495637,3892.3397104519227,821.4873103366126,32.914048872979016,47.14617207560042,-312.8538279243996,1.406,2.937,2017-06-24 04:06:33+00:00
2017,6,24,4,6,39,5625.45828949957,2288.2191313639987,3855.3007920909827,821.4309819247474,32.562734035967885,47.047741117384135,-312.95225888261587,1.396,2.863,2017-06-24 04:06:39+00:00
2017,6,24,4,6,45,5650.158378711394,2289.912132668847,3818.112950451265,821.375415348477,32.21135733778499,46.94987843751221,-313.0501215624878,1.3869999999999998,2.7910000000000004,2017-06-24 04:06:45+00:00
2017,6,24,4,6,51,5674.640766730437,2291.516903378939,3780.777620705474,821.3206245631827,31.859919817425176,46.852572144220744,-313.14742785577926,1.3769999999999998,2.7230000000000003,2017-06-24 04:06:51+00:00
2017,6,24,4,6,57,5698.904508307351,2293.033380883099,3743.2962437853716,821.2666234279095,31.508422498064782,46.75581060500417,-313.24418939499583,1.367,2.656,2017-06-24 04:06:57+00:00
2017,6,24,4,7,3,5722.94850614889,2294.4614967121497,3705.6705191346396,821.2134260570156,31.156868745434064,46.65958308233138,-313.3404169176686,1.358,2.592,2017-06-24 04:07:03+00:00
2017,6,24,4,7,9,5746.772154477843,2295.801214259091,3667.9013943496348,821.1610453960857,30.80525483734391,46.56387714839531,-313.4361228516047,1.349,2.53,2017-06-24 04:07:09+00:00
2017,6,24,4,7,15,5770.374371521847,2297.0524713136338,3629.9905792125073,821.1094953603788,30.453584110892965,46.46868254974896,-313.53131745025104,1.34,2.47,2017-06-24 04:07:15+00:00
2017,6,24,4,7,21,5793.754246149355,2298.2152189742847,3591.9395370613697,821.0587893996371,30.101857530879634,46.373988615104736,-313.62601138489526,1.3319999999999999,2.412,2017-06-24 04:07:21+00:00
2017,6,24,4,7,27,5816.910875798523,2299.2894117701217,3553.7497367769074,821.0089408554886,29.750076049561514,46.279784895960006,-313.72021510404,1.3230000000000002,2.356,2017-06-24 04:07:27+00:00
2017,6,24,4,7,33,5839.843213506065,2300.2750013523687,3515.4229101673286,820.9599632845348,29.398242966375914,46.186061786833136,-313.81393821316686,1.315,2.303,2017-06-24 04:07:33+00:00
2017,6,24,4,7,39,5862.550681627904,2301.1719623419826,3476.96002282728,820.9118691480026,29.04635448970642,46.092808007969495,-313.9071919920305,1.307,2.25,2017-06-24 04:07:39+00:00
2017,6,24,4,7,45,5885.032249099801,2301.980252672382,3438.3628163144936,820.864671780324,28.694413894620382,46.000014370218025,-313.999985629782,1.2990000000000002,2.2,2017-06-24 04:07:45+00:00
2017,6,24,4,7,51,5907.287048182065,2302.6998406255,3399.6327808165715,820.8183840670472,28.34242208511379,45.90767125173818,-314.0923287482618,1.291,2.1519999999999997,2017-06-24 04:07:51+00:00
2017,6,24,4,7,57,5929.314219912246,2303.3306979251397,3360.7714117308306,820.7730187740008,27.990379954439852,45.81576922244096,-314.18423077755904,1.284,2.105,2017-06-24 04:07:57+00:00
2017,6,24,4,8,3,5951.112768747588,2303.8727964014743,3321.780471475181,820.728588839811,27.638290746452135,45.72429965027675,-314.27570034972325,1.276,2.06,2017-06-24 04:08:03+00:00
2017,6,24,4,8,9,5972.682145762702,2304.3261219377346,3282.6609427172853,820.6851061881734,27.286150611693156,45.633252245267045,-314.36674775473296,1.2690000000000001,2.017,2017-06-24 04:08:09+00:00
2017,6,24,4,8,15,5994.021371633367,2304.6906526604125,3243.4145970903714,820.6425835133714,26.933962773711354,45.54261873432415,-314.45738126567585,1.262,1.974,2017-06-24 04:08:15+00:00
2017,6,24,4,8,21,6015.129622891073,2304.9663740760193,3204.0429501762765,820.6010330799863,26.581728085987,45.45239039992657,-314.54760960007343,1.255,1.9340000000000002,2017-06-24 04:08:21+00:00
2017,6,24,4,8,27,6036.0060850895,2305.1532751399823,3164.5475223334315,820.5604670216653,26.229447391859267,45.36255868975371,-314.6374413102463,1.248,1.8940000000000001,2017-06-24 04:08:27+00:00
2017,6,24,4,8,33,6056.649815017233,2305.2513478959104,3124.930105028711,820.5208976012664,25.87712389046049,45.27311581092192,-314.7268841890781,1.242,1.8559999999999999,2017-06-24 04:08:33+00:00
2017,6,24,4,8,39,6077.06029309934,2305.2605895130364,3085.1916969187496,820.4823361536291,25.524753682972168,45.18405232823477,-314.81594767176523,1.236,1.819,2017-06-24 04:08:39+00:00
2017,6,24,4,8,45,6097.236592672456,2305.1809983397993,3045.3340980955954,820.4447946759219,25.17233995120106,45.09536075874547,-314.90463924125453,1.229,1.784,2017-06-24 04:08:45+00:00
2017,6,24,4,8,51,6117.177935457173,2305.012577130303,3005.3588478874835,820.4082847571253,24.81988350523937,45.00703316530479,-314.9929668346952,1.2229999999999999,1.75,2017-06-24 04:08:51+00:00
2017,6,24,4,8,57,6136.883552213258,2304.755332089752,2965.267490378367,820.3728178449564,24.467385149055268,44.91906175389556,-315.08093824610444,1.218,1.7169999999999999,2017-06-24 04:08:57+00:00
2017,6,24,4,9,3,6156.352682900495,2304.4092728737387,2925.061574089765,820.3384052435576,24.114845678494238,44.83143903769388,-315.1685609623061,1.212,1.685,2017-06-24 04:09:03+00:00
2017,6,24,4,9,9,6175.58444849724,2303.974415801955,2884.7429227517314,820.3050583315762,23.762268246768723,44.7441575745832,-315.2558424254168,1.206,1.6540000000000001,2017-06-24 04:09:09+00:00
2017,6,24,4,9,15,6194.578365265218,2303.450771599107,2844.312553077272,820.2727876728659,23.409648907801568,44.65720931012265,-315.34279068987735,1.2,1.624,2017-06-24 04:09:15+00:00
2017,6,24,4,9,21,6213.333571025392,2302.8383628904385,2803.7722968483804,820.2416043562243,23.056990801650983,44.5705873997378,-315.4294126002622,1.195,1.5959999999999999,2017-06-24 04:09:21+00:00
2017,6,24,4,9,27,6231.8493426525065,2302.1372131316803,2763.1237200998694,820.2115190917375,22.704294697543478,44.484284704435254,-315.51571529556475,1.19,1.568,2017-06-24 04:09:27+00:00
2017,6,24,4,9,33,6250.124966313025,2301.3473492275953,2722.3683931148303,820.1825424360386,22.351561358854532,44.39829437379751,-315.6017056262025,1.185,1.541,2017-06-24 04:09:33+00:00
2017,6,24,4,9,39,6268.159617401144,2300.468807718264,2681.508164634852,820.1546849734013,21.99879390836812,44.31260957319114,-315.68739042680886,1.18,1.514,2017-06-24 04:09:39+00:00
2017,6,24,4,9,45,6285.952842595058,2299.5016106234375,2640.5440653278697,820.127956574247,21.645988367955955,44.22722287009515,-315.77277712990485,1.175,1.489,2017-06-24 04:09:45+00:00
2017,6,24,4,9,51,6303.503834461841,2298.445800779109,2599.4779512781156,820.1023675139068,21.293147848294733,44.14212799198077,-315.8578720080192,1.171,1.466,2017-06-24 04:09:51+00:00
2017,6,24,4,9,57,6320.811916612889,2297.30141887845,2558.3114091662615,820.077927716301,20.940273091704853,44.05731836644037,-315.94268163355963,1.166,1.442,2017-06-24 04:09:57+00:00
2017,6,24,4,10,3,6337.876422165589,2296.0685090543793,2517.0460294418635,820.054646942448,20.587364834240926,43.97278769309264,-316.02721230690736,1.162,1.42,2017-06-24 04:10:03+00:00
2017,6,24,4,10,9,6354.696581766623,2294.7471280361315,2475.683684015877,820.0325349330205,20.234426173292157,43.88852966201159,-316.1114703379884,1.157,1.3980000000000001,2017-06-24 04:10:09+00:00
2017,6,24,4,10,15,6371.271973014839,2293.3373091216617,2434.225416412375,820.0116008214773,19.881453103487424,43.804537378660314,-316.1954626213397,1.153,1.3769999999999998,2017-06-24 04:10:15+00:00
2017,6,24,4,10,21,6387.601843965306,2291.8391153223556,2392.673105333577,819.9918540217614,19.52844871223022,43.720805064630156,-316.27919493536984,1.149,1.357,2017-06-24 04:10:21+00:00
2017,6,24,4,10,27,6403.685565687342,2290.252604534645,2351.0283564702268,819.9733036259067,19.17541371913215,43.637326636845614,-316.3626733631544,1.146,1.337,2017-06-24 04:10:27+00:00
2017,6,24,4,10,33,6419.522518949047,2288.577838077522,2309.2927787933436,819.9559585542038,18.822348836952333,43.55409626981606,-316.44590373018394,1.1420000000000001,1.318,2017-06-24 04:10:33+00:00
2017,6,24,4,10,39,6435.111990362617,2286.8148928233204,2267.4682656856075,819.9398276578386,18.469257143288278,43.47110810653311,-316.5288918934669,1.138,1.2990000000000002,2017-06-24 04:10:39+00:00
2017,6,24,4,10,45,6450.453588940757,2284.963813313844,2225.5558723366958,819.9249192926218,18.11613460885123,43.3883557170318,-316.6116442829682,1.135,1.2830000000000001,2017-06-24 04:10:45+00:00
2017,6,24,4,10,51,6465.546618898326,2283.0246826878433,2183.5574984365126,819.9112419664907,17.76298430368397,43.30583374915193,-316.69416625084807,1.1320000000000001,1.266,2017-06-24 04:10:51+00:00
2017,6,24,4,10,57,6480.390499507625,2280.9975759799063,2141.474766803659,819.8988038969901,17.409806926226647,43.22353654130393,-316.77646345869607,1.128,1.25,2017-06-24 04:10:57+00:00
2017,6,24,4,11,3,6494.984659735597,2278.8825716457295,2099.309303533663,819.8876131220068,17.056603171479686,43.141458677457535,-316.85854132254246,1.125,1.234,2017-06-24 04:11:03+00:00
